stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id
S70270,,"HWY RT 51 RAMP AT HWY RT 51 (STEPS)",,  40.342274, -79.966187,02
S70271,,"PARSE WAY AT MT LEBANON STATION",,  40.381939, -80.043449,01
S70272,,"SHADY AVE AT MT LEBANON STATION",,  40.381382, -80.043129,01
S70273,,"26TH ST AT SARAH ST",,  40.426651, -79.968811,01
S70274,,"26TH ST AT JANE ST",,  40.425812, -79.969223,01
S70275,,"26TH ST AT JOSEPHINE ST",,  40.424160, -79.969978,01
S70278,,"WATERFRONT DR AT LOWES DRVWY FS",,  40.414047, -79.902336,1A
TP0150,,"5TH AVE AT FERREE-NO STOP",,  40.513443, -80.154037,02
TP0460,,"WALLACE AT TERMINAL-NO STOP",,  40.445274, -79.887230,01
TP0870,,"VILLAGE AT TERMINAL-NO STOP",,  40.337978, -80.057564,02
TP1090,,"EAST LIBERTY AT TERMINAL-NO STOP",,  40.457478, -79.914696,01
TP1530,,"KENNEDY CENTER AT TERMINUS-NO STOP",,  40.467602, -80.097153,01
TP7010,,"SWISSVALE STATION TIME POINT NO STOP",,  40.415073, -79.879265,1A
TP7033,,"MILLVALE AVE AT LIBERTY-NO STOP",,  40.459927, -79.945984,01
TP7034,,"FREEPORT RD AT HARRISON HILLS VFD-NO STOP",,  40.651535, -79.708382,02
TP7061,,"VILLAGE DR AT STAIRTOWER",,  40.339806, -80.054253,02
TP7076,,"PENN PARK TERMINAL - NO STOP",,  40.446033, -79.988579,01
TP7105,,"NORTH HILLS VILLAGE AT SHOP-N-SAVE",,  40.526020, -80.008163,
W00230,,"3RD ST AT 1ST",,  40.402714, -80.088913,01
W00250,,"3RD ST AT 2ND",,  40.403328, -80.089607,01
W00260,,"3RD ST AT MAIN",,  40.404465, -80.091011,01
W00280,,"3RD ST AT MAIN FS",,  40.404354, -80.091179,01
W00290,,"4TH AVE OPP ARCH",,  40.515579, -80.156090,02
W00300,,"4TH AVE AT BROADWAY",,  40.517220, -80.160400,02
W00325,,"4TH AVE AT FERREE (CORAOPOLIS BRIDGE)",,  40.514595, -80.153282,02
W00330,,"4TH AVE AT MAIN NS",,  40.519279, -80.165932,02
W00340,,"4TH AVE AT MILL",,  40.518410, -80.163536,02
W00370,,"4TH AVE AT MULBERRY",,  40.517784, -80.161919,02
W00390,,"4TH AVE OPP THORN",,  40.522541, -80.174484,02
W00400,,"4TH AVE AT WATT",,  40.520611, -80.169388,02
W00440,,"4TH AVE OPP KENDALL",,  40.520046, -80.167854,02
W00450,,"4TH AVE OPP LOCUST",,  40.521229, -80.171051,02
W00460,,"4TH AVE OPP #1518",,  40.514748, -80.153877,02
W00470,,"4TH AVE OPP THORN RUN (OPP P-N-R)",,  40.523167, -80.176193,02
W00480,,"5TH AVE AT BROADWAY",,  40.516289, -80.161522,02
W00490,,"5TH AVE AT CHESS FS",,  40.520973, -80.173599,02
W00510,,"5TH AVE AT CHESTNUT FS",,  40.515469, -80.159439,02
W00530,,"5TH AVE AT OFFICE BLDG",,  40.514824, -80.157715,02
W00590,,"5TH AVE AT LOCUST NS",,  40.520359, -80.172058,02
W00600,,"5TH AVE AT MAIN",,  40.518368, -80.167023,02
W00610,,"5TH AVE AT MILL FS",,  40.517197, -80.164009,02
W00620,,"5TH AVE AT MONTOUR FS",,  40.514000, -80.155579,02
W00650,,"5TH AVE AT THORN HOLLOW FS",,  40.522507, -80.176910,02
W00660,,"5TH AVE AT WOOD FS",,  40.519363, -80.169518,02
W00680,,"5TH AVE OPP THORN FS",,  40.521702, -80.175247,02
W00780,,"ALLENDALE CIR AT #3604",,  40.459354, -80.064514,01
W00790,,"ALLENDALE CIR AT #3658",,  40.460369, -80.063797,01
W00800,,"ALLENDALE CIR AT #3728",,  40.459518, -80.062973,01
W00810,,"ALLENDALE ST AT CHARTIERS",,  40.454044, -80.059776,01
W00820,,"ALLENDALE ST AT FAIRDALE",,  40.455383, -80.060913,01
W00822,,"ALLENDALE ST AT FAIRDALE",,  40.455460, -80.061310,01
W00840,,"ALLENDALE ST AT MOYER",,  40.458168, -80.063896,01
W00850,,"ALLENDALE ST AT STANHOPE",,  40.457096, -80.063095,01
W00870,,"ALLENDALE ST AT TWEED",,  40.456551, -80.062477,01
W00900,,"ALLENDALE ST OPP STANHOPE",,  40.457069, -80.062752,01
W01200,,"BEAVER GRADE RD AT AIKEN",,  40.455051, -80.136078,02
W01202,,"BEAVER GRADE RD AT BELL COURT",,  40.456165, -80.137573,02
W01204,,"BEAVER GRADE RD OPP AIKEN",,  40.455009, -80.136330,02
W01206,,"BEAVER GRADE RD OPP BELL COURT",,  40.456264, -80.137154,02
W01830,,"BERRY ST AT CENTER",,  40.447548, -80.068436,01
W01850,,"BERRY ST AT SCOTIA",,  40.448296, -80.067627,01
W01860,,"BERRY ST AT WINDGAP",,  40.447861, -80.068459,01
W01870,,"BERRY ST OPP SCOTIA",,  40.448540, -80.067650,01
W01885,,"BERRY ST AT W PROSPECT",,  40.447174, -80.069183,01
W02440,,"BROADHEAD-FORDING RD OPP VILLAGE RD #2 (UJAMMA)",,  40.449913, -80.080589,01
W02450,,"BROADHEAD-FORDING RD AT VILLAGE RD #2",,  40.449665, -80.080681,01
W02460,,"BROADHEAD-FORDING RD AT VILLAGE RD #1",,  40.451355, -80.078590,01
W02555,,"BROADHEAD-FORDING RD OPP W PROSPECT NS",,  40.448524, -80.082298,01
W02560,,"BROADHEAD-FORDING RD AT WINDGAP",,  40.453278, -80.077713,01
W02650,,"BROADWAY ST AT 13TH",,  40.474625, -80.079987,01
W02670,,"BROADWAY ST AT 14TH",,  40.474930, -80.080894,01
W02700,,"BROADWAY ST AT 15TH",,  40.475235, -80.081795,01
W02705,,"BROADWAY ST AT 2ND",,  40.467163, -80.067001,01
W02707,,"BROADWAY ST AT 2ND FS",,  40.467201, -80.066826,01
W02710,,"BROADWAY ST AT 3RD",,  40.467754, -80.067055,01
W02720,,"BROADWAY ST AT 3RD",,  40.467834, -80.067436,01
W02730,,"BROADWAY ST AT 9TH FS",,  40.473427, -80.076523,01
W02735,,"BROADWAY ST AT CHARLES",,  40.470394, -80.070854,01
W02740,,"BROADWAY ST OPP CHARLES",,  40.470390, -80.070511,01
W02743,,"BROADWAY ST AT CHARTIERS",,  40.465611, -80.066460,01
W02745,,"BROADWAY ST AT DALE",,  40.471806, -80.072754,01
W02750,,"BROADWAY ST AT DOHRMAN",,  40.472919, -80.074371,01
W02755,,"BROADWAY ST AT DOHRMAN",,  40.472874, -80.074799,01
W02760,,"BROADWAY ST AT PINE HOLLOW",,  40.475735, -80.083557,01
W02770,,"BROADWAY ST OPP DALE",,  40.471832, -80.072472,01
W02780,,"BROADWAY ST OPP WAYNE",,  40.469238, -80.069038,01
W02785,,"BROADWAY ST AT WAYNE",,  40.469208, -80.069298,01
W02800,,"CAROTHERS AVE AT CREEK",,  40.401855, -80.088348,01
W02810,,"CAROTHERS AVE AT FINLEY FS",,  40.396591, -80.088135,01
W02820,,"CAROTHERS AVE AT HILL",,  40.400299, -80.088333,01
W02850,,"CAROTHERS AVE AT MAGAZINE",,  40.399857, -80.088387,01
W02860,,"CAROTHERS AVE AT WASHINGTON FS",,  40.395432, -80.086700,01
W02870,,"CAROTHERS AVE AT WASHINGTON",,  40.394497, -80.087456,01
W02880,,"CAROTHERS AVE OPP CREEK",,  40.401875, -80.088654,01
W02890,,"CAROTHERS AVE OPP FINLEY",,  40.396606, -80.088120,01
W02910,,"CAROTHERS AVE OPP LOCUST",,  40.397614, -80.088264,01
W02920,,"CAROTHERS AVE AT LOCUST",,  40.397789, -80.088402,01
W02930,,"CAROTHERS AVE AT PASCHEL",,  40.399216, -80.088097,01
W03210,,"CHARTIERS AVE AT ALLENDALE",,  40.453827, -80.059578,01
W03220,,"CHARTIERS AVE AT ALLENDALE",,  40.454117, -80.059464,01
W03250,,"CHARTIERS AVE OPP ISLAND",,  40.465588, -80.062401,01
W03260,,"CHARTIERS AVE AT AMELIA NS",,  40.465008, -80.068169,01
W03270,,"CHARTIERS AVE AT AZALIA FS",,  40.444740, -80.041595,01
W03280,,"CHARTIERS AVE AT CITADEL",,  40.454357, -80.058220,01
W03290,,"CHARTIERS AVE AT CITADEL FS",,  40.454147, -80.058266,01
W03300,,"CHARTIERS AVE OPP CORLISS",,  40.450207, -80.045319,01
W03310,,"CHARTIERS AVE AT CORLISS",,  40.450150, -80.045052,01
W03320,,"CHARTIERS AVE OPP LITCHFIELD (STEPS)",,  40.452641, -80.054245,01
W03340,,"CHARTIERS AVE AT DITZLER",,  40.453873, -80.056458,01
W03350,,"CHARTIERS AVE AT DUBOIS",,  40.451302, -80.050735,01
W03360,,"CHARTIERS AVE AT EAT-N-PARK",,  40.464157, -80.057716,01
W03370,,"CHARTIERS AVE AT EYRE",,  40.458088, -80.075813,01
W03380,,"CHARTIERS AVE OPP FAIRDALE",,  40.453621, -80.063919,01
W03390,,"CHARTIERS AVE AT FAIRDALE",,  40.453793, -80.063805,01
W03400,,"CHARTIERS AVE OPP FURMAN FS",,  40.453754, -80.064583,01
W03410,,"CHARTIERS AVE AT PITTSBURGH CLASSICAL ACADEMY",,  40.450783, -80.047745,01
W03420,,"CHARTIERS AVE AT MARLOW",,  40.443085, -80.039597,01
W03430,,"CHARTIERS AVE AT HILLSBORO",,  40.453350, -80.054779,01
W03450,,"CHARTIERS AVE AT HUXLEY",,  40.453369, -80.062370,01
W03460,,"CHARTIERS AVE AT HUXLEY",,  40.453522, -80.061958,01
W03500,,"CHARTIERS AVE AT KRUPP",,  40.458054, -80.070908,01
W03520,,"CHARTIERS AVE AT LITCHFIELD (STEPS)",,  40.452492, -80.054405,01
W03540,,"CHARTIERS AVE AT LORENZ",,  40.443989, -80.040794,01
W03550,,"CHARTIERS AVE AT LORENZ",,  40.443970, -80.040459,01
W03560,,"CHARTIERS AVE AT MARGARET",,  40.465828, -80.063942,01
W03580,,"CHARTIERS AVE AT MIDDLETOWN",,  40.457493, -80.073410,01
W03590,,"CHARTIERS AVE AT MIDDLETOWN",,  40.457714, -80.073097,01
W03600,,"CHARTIERS AVE AT MUNICIPAL (SHERADEN STA)",,  40.452091, -80.052856,01
W03610,,"CHARTIERS AVE AT NITTANY",,  40.447327, -80.043961,01
W03620,,"CHARTIERS AVE AT OETTING",,  40.457897, -80.067345,01
W03630,,"CHARTIERS AVE AT OLTMAN",,  40.458366, -80.069290,01
W03640,,"CHARTIERS AVE AT OLTMAN FS",,  40.458538, -80.069344,01
W03650,,"CHARTIERS AVE AT BATTAGLIA AUTO PARTS",,  40.445618, -80.043488,01
W03660,,"CHARTIERS AVE AT PARK",,  40.465733, -80.066132,01
W03705,,"CHARTIERS AVE AT #1338",,  40.449211, -80.044479,01
W03710,,"CHARTIERS AVE AT SINGER FS",,  40.465275, -80.074799,01
W03720,,"CHARTIERS AVE AT SINGER",,  40.465435, -80.074684,01
W03740,,"CHARTIERS AVE AT ST JOHN",,  40.465328, -80.066467,01
W03750,,"CHARTIERS AVE AT #1241 (OPP VFW)",,  40.464848, -80.074020,01
W03800,,"CHARTIERS AVE AT UNIVERSAL",,  40.453785, -80.060707,01
W03810,,"CHARTIERS AVE AT VFW BLDG (WINDGAP)",,  40.464985, -80.074120,01
W03820,,"CHARTIERS AVE AT MERLE",,  40.458763, -80.077072,01
W03830,ROCKSPLAZA,"CHARTIERS AVE AT MCKEES ROCKS PLAZA FS",,  40.464745, -80.058174,01
W03840,,"CHARTIERS AVE AT WINDGAP",,  40.459305, -80.077522,01
W03860,,"CHARTIERS AVE OPP AMELIA",,  40.464783, -80.068626,01
W03870,,"CHARTIERS AVE OPP AZALIA",,  40.444984, -80.041504,01
W03890,,"CHARTIERS AVE OPP CRAWFORD",,  40.464989, -80.070549,01
W03895,,"CHARTIERS AVE OPP DANLEY",,  40.449528, -80.044891,01
W03900,,"CHARTIERS AVE OPP DITZLER",,  40.454044, -80.056282,01
W03910,,"CHARTIERS AVE OPP DUBOIS",,  40.451389, -80.050209,01
W03920,,"CHARTIERS AVE OPP PITTSBRUGH CLASSICAL ACADEMY",,  40.450912, -80.047348,01
W03950,,"CHARTIERS AVE OPP MARGARET",,  40.465702, -80.064232,01
W03960,,"CHARTIERS AVE OPP MARLOW",,  40.443108, -80.039856,01
W03970,,"CHARTIERS AVE OPP MUNICIPAL (SHERADEN STA)",,  40.452202, -80.052643,01
W03980,,"CHARTIERS AVE AT NITTANY FS",,  40.447269, -80.044212,01
W03990,,"CHARTIERS AVE OPP OETTING",,  40.457813, -80.067528,01
W04010,,"CHARTIERS AVE OPP BATTAGLIA AUTO PARTS",,  40.445759, -80.043388,01
W04060,,"CHARTIERS AVE OPP TWEED",,  40.454639, -80.066139,01
W04062,,"CHARTIERS AVE AT LOCUST",,  40.465187, -80.059868,01
W04070,,"CHARTIERS AVE AT UNIVERSAL",,  40.453629, -80.060585,01
W04080,,"CHARTIERS AVE OPP WARFLE",,  40.458763, -80.076752,01
W04140,,"CHARTIERS AVE EXT AT HOWARD",,  40.467907, -80.084572,01
W04150,,"CHARTIERS AVE EXT AT HOWARD",,  40.467979, -80.084274,01
W04180,,"CHARTIERS AVE EXT AT OWEN",,  40.466515, -80.076904,01
W04190,,"CHARTIERS AVE EXT AT PENNSYLVANIA",,  40.467644, -80.083290,01
W04200,,"CHARTIERS AVE EXT AT #1536",,  40.467113, -80.081795,01
W04210,,"CHARTIERS AVE EXT AT #1746",,  40.469685, -80.089333,01
W04260,,"CHARTIERS AVE EXT AT STATE",,  40.466721, -80.079697,01
W04300,,"CHARTIERS AVE EXT OPP OWEN",,  40.466454, -80.077171,01
W04310,,"CHARTIERS AVE EXT OPP PENNSYLVANIA",,  40.467537, -80.083504,01
W04320,,"CHARTIERS AVE EXT OPP #1536",,  40.466976, -80.081917,01
W04325,,"CHARTIERS AVE EXT OPP #1746",,  40.469551, -80.089500,01
W04330,,"CHARTIERS AVE EXT OPP STATE",,  40.466579, -80.080002,01
W04350,,"CHARTIERS VALLEY SC DR AT GIANT EAGLE",,  40.367352, -80.109024,02
W04370,,"CHARTIERS VALLEY SC DR AT K-MART (FRONT)",,  40.366703, -80.110283,02
W04580,,"CLEVER RD AT CORTLAND",,  40.468956, -80.103195,01
W04590,,"CLEVER RD OPP CORTLAND",,  40.469147, -80.103035,01
W04610,,"CLEVER RD AT MONTOUR HIGH SCHOOL",,  40.468460, -80.124451,02
W04620,,"CLEVER RD AT PATRICIA",,  40.469353, -80.101547,01
W04640,,"CLEVER RD OPP FIDDLEBACK DR",,  40.466965, -80.105133,01
W04650,,"CLEVER RD OPP MONTOUR HIGH SCHOOL",,  40.468670, -80.124382,02
W04660,,"CLEVER RD OPP PATRICIA",,  40.469570, -80.101410,01
W04670,,"CLEVER RD OPP PITCHFORK",,  40.464958, -80.109291,01
W04678,,"CLIFF MINE RD AT ENLOW",,  40.451878, -80.199181,02
W04720,,"CLIFF MINE RD AT OMSLAER WRECKING CO",,  40.452282, -80.201874,02
W04795,,"CLIFF MINE RD OPP ENLOW",,  40.452179, -80.199043,02
W04820,,"CLIFF MINE RD OPP MAHONEY",,  40.451916, -80.205597,02
W04840,,"CLIFF MINE RD OPP OMSLAER WRECKING CO",,  40.452110, -80.201881,02
W05630,,"CRABAPPLE DR AT PITCHFORK",,  40.466961, -80.110458,01
W05660,,"CRABAPPLE DR AT #4007",,  40.467247, -80.111603,01
W05670,,"CRABAPPLE DR AT #4023",,  40.468479, -80.112251,01
W05685,,"CRABAPPLE DR AT #4045",,  40.470268, -80.113312,01
W05910,,"CRENNEL AVE AT BROADHEAD",,  40.437370, -80.068817,01
W05915,,"CRAFTON-INGRAM SHOPPING CTR AT TERMINUS",,  40.441479, -80.068764,01
W05921,,"CRENNEL AVE AT CRAFTON",,  40.436699, -80.068985,01
W05925,,"CRENNEL AVE AT STEUBEN",,  40.438030, -80.068619,01
W06620,,"FAIRHAVEN RD AT PARK ENT",,  40.473080, -80.100250,01
W06630,,"FAIRHAVEN RD AT #59",,  40.472000, -80.100098,01
W06650,,"FAIRHAVEN RD OPP KENMAWR PLAZA ENT",,  40.475487, -80.099213,01
W06660,,"FAIRHAVEN RD OPP PARK ENT",,  40.473061, -80.100014,01
W06670,,"FAIRHAVEN RD OPP #63",,  40.471466, -80.100357,01
W06780,,"FARONIA ST AT WYNETTE",,  40.451778, -80.067787,01
W06800,,"FARONIA ST AT WYNETTE FS",,  40.451885, -80.067734,01
W06810,,"FERREE ST AT 4TH",,  40.513847, -80.153473,02
W07190,,"FOREST GROVE RD AT FAIRHAVEN",,  40.475666, -80.099533,01
W07240,,"PINE HOLLOW RD AT MCCOY",,  40.475464, -80.097198,01
W07280,,"FOREST GROVE RD AT MIDDLETOWN-CORAOPOLIS",,  40.481422, -80.107239,01
W07290,,"FOREST GROVE RD AT MIDWAY",,  40.477787, -80.102997,01
W07300,,"FOREST GROVE RD AT MUNICIPAL BLDG (DIEBOLD)",,  40.479572, -80.104294,01
W07340,,"FOREST GROVE RD AT SPEER",,  40.481697, -80.110046,01
W07380,,"FOREST GROVE RD AT STARLING",,  40.475746, -80.098770,01
W07390,,"FOREST GROVE RD AT ST MALACHY CHURCH",,  40.479462, -80.103928,01
W07450,,"FOREST GROVE RD OPP MIDWAY",,  40.477867, -80.102745,01
W07510,,"FOSTER AVE AT SR CITIZEN BLDG",,  40.440754, -80.068558,01
W07515,,"FOSTER AVE AT WILLOW (OPP PLAYGROUND)",,  40.441925, -80.068283,01
W07525,,"FOXCROFT RD AT SWALLOW HILL",,  40.399117, -80.073517,01
W07530,,"FURNACE ST OPP MCDONALD WAY",,  40.464321, -80.059502,01
W07585,GIANTEAGLECI,"CRAFTON INGRAM SC AT GIANT EAGLE",,  40.440750, -80.072052,01
W07587,,"KENNEDY CTR GIANT EAGLE AT ENTRANCE",,  40.467972, -80.097717,01
W07590,,"GRAND AVE AT 2ND",,  40.510361, -80.126129,02
W07600,,"GRAND AVE AT 2ND",,  40.510406, -80.125710,02
W07610,,"GRAND AVE AT 4TH",,  40.510849, -80.127838,02
W07620,,"GRAND AVE AT 4TH",,  40.510902, -80.127510,02
W07622,,"GRAND AVE OPP ARIZONA",,  40.514111, -80.139519,02
W07630,,"GRAND AVE AT COTTAGE",,  40.515648, -80.144341,02
W07640,,"GRAND AVE AT COTTAGE",,  40.515709, -80.143906,02
W07650,,"GRAND AVE AT #4700",,  40.509438, -80.122910,02
W07660,,"GRAND AVE AT NDC",,  40.509495, -80.122223,02
W07665,,"GRAND AVE AT FRICK & LINDSAY CO",,  40.507610, -80.111252,02
W07680,,"GRAND AVE AT GIBSON",,  40.515079, -80.142624,02
W07690,,"GRAND AVE AT GIBSON",,  40.515171, -80.142250,02
W07695,,"GRAND AVE AT NEW HAVEN FS",,  40.516788, -80.147095,02
W07700,,"GRAND AVE AT PERSHING FS",,  40.512150, -80.131554,02
W07720,,"GRAND AVE AT IDAHO",,  40.514019, -80.138382,02
W07730,,"GRAND AVE AT CALGON CARBON",,  40.508900, -80.119095,02
W07750,,"GRAND AVE AT MAPLE LANE",,  40.516499, -80.146255,02
W07760,,"GRAND AVE AT JTS COMPANY",,  40.505173, -80.104836,02
W07770,,"GRAND AVE OPP JTS COMPANY",,  40.505352, -80.104759,02
W07780,,"GRAND AVE AT NEVILLE NS",,  40.502941, -80.101868,01
W07790,,"GRAND AVE AT NEVILLE FS",,  40.502403, -80.101929,01
W07800,,"GRAND AVE AT ORCHARD",,  40.514484, -80.140053,02
W07820,,"GRAND AVE AT PGH DES MOINES",,  40.506905, -80.108994,02
W07830,,"GRAND AVE AT PGH DES MOINES",,  40.507053, -80.108864,02
W07840,,"GRAND AVE AT NEVILLE METALS",,  40.506172, -80.106651,02
W07850,,"GRAND AVE AT US CORP ENGINEERING",,  40.508102, -80.112915,02
W07860,,"GRAND AVE AT US NAVAL RESERVE",,  40.508209, -80.113533,02
W07870,,"GRAND AVE AT VON STEIN FS",,  40.517307, -80.148415,02
W07880,,"GRAND AVE OPP AMG CORP",,  40.508556, -80.116859,02
W07890,,"GRAND AVE AT AMG CORP",,  40.508762, -80.116791,02
W07900,,"GRAND AVE AT WATSON-STANDARD",,  40.504055, -80.102234,02
W07910,,"GRAND AVE OPP ELSIE",,  40.513100, -80.136177,02
W07915,,"GRAND AVE OPP FRICK & LINDSAY CO",,  40.507843, -80.111229,02
W07920,,"GRAND AVE OPP HUBERT (NEVILLE P-N-R)",,  40.512878, -80.135330,02
W07930,,"GRAND AVE OPP CALGON CARBON",,  40.509106, -80.119331,02
W07940,,"GRAND AVE OPP MAPLE LANE",,  40.516399, -80.146576,02
W07950,,"GRAND AVE OPP NEW HAVEN",,  40.516724, -80.147469,02
W07960,,"GRAND AVE AT PINE",,  40.514481, -80.140686,02
W07970,,"GRAND AVE OPP PERSHING",,  40.511948, -80.131836,02
W07980,,"GRAND AVE OPP NEVILLE METALS",,  40.506218, -80.107277,02
W07990,,"GRAND AVE OPP US CORP ENGINEERING",,  40.507889, -80.112991,02
W08010,,"GRAND AVE OPP VON STEIN",,  40.517220, -80.148933,02
W08025,AIRPORTLL,"PGH INTERNL AIRPORT LOWER LEVEL (DOOR 6)",,  40.496082, -80.255569,02
W08033,,"GREENTREE RD AT ARLA FS",,  40.403564, -80.058250,01
W08034,,"GREENTREE RD AT BANBURY",,  40.406311, -80.052895,01
W08035,,"GREENTREE RD AT CARNAHAN",,  40.414021, -80.044952,01
W08036,,"GREENTREE RD AT CHATHAM PARK",,  40.403301, -80.058304,01
W08040,,"GREENTREE RD AT COVENANT COMMUNITY CHURCH",,  40.400578, -80.064331,01
W08043,,"GREENTREE RD AT FOREST FS",,  40.405502, -80.054047,01
W08045,,"GREENTREE RD AT FORSYTHE",,  40.399883, -80.065079,01
W08047,,"GREENTREE RD AT GREEN OAK",,  40.401485, -80.063179,01
W08049,,"GREENTREE RD AT GREENRIDGE",,  40.409950, -80.048141,01
W08051,,"GREENTREE RD AT GREENTREE SHOPPING CENTER",,  40.395458, -80.066490,01
W08067,,"GREENTREE RD AT LEADER COUNTRY DR",,  40.396622, -80.066162,01
W08070,,"GREENTREE RD AT LINDSAY",,  40.386028, -80.084511,01
W08072,,"GREENTREE RD AT MANILLA AVE",,  40.418602, -80.045937,01
W08073,,"GREENTREE RD AT MANILLA FS",,  40.418655, -80.045670,01
W08075,,"GREENTREE RD OPP MANORVIEW RD",,  40.394642, -80.066414,01
W08076,,"GREENTREE RD AT MANSFIELD",,  40.422203, -80.046082,01
W08077,,"GREENTREE RD AT MCMONAGLE (NO STOP)",,  40.404144, -80.055832,01
W08079,,"GREENTREE RD OPP ORCHARD",,  40.412186, -80.046104,01
W08081,,"GREENTREE RD AT ORCHARD",,  40.412048, -80.045898,01
W08083,,"GREENTREE RD AT ORIOLE",,  40.410248, -80.047394,01
W08086,,"GREENTREE RD AT POCONO FS",,  40.416740, -80.044899,01
W08087,,"GREENTREE RD AT POTOMAC",,  40.408276, -80.050133,01
W08089,,"GREENTREE RD AT RYAN N.S.",,  40.402687, -80.060654,01
W08093,,"GREENTREE RD AT PARKWAY CTR DR SOUTH",,  40.424614, -80.042702,01
W08120,,"GREENTREE RD AT ST MARGARET DRVWY",,  40.423161, -80.044861,01
W08135,,"GREENTREE RD AT WARRIORS",,  40.424343, -80.043365,01
W08210,,"GREENTREE RD OPP BANBURY",,  40.406643, -80.052803,01
W08222,,"GREENTREE RD OPP CARNAHAN",,  40.414368, -80.045181,01
W08223,,"GREENTREE RD OPP FOREST",,  40.405621, -80.054260,01
W08224,,"GREENTREE RD OPP FORSYTHE",,  40.399506, -80.064934,01
W08225,,"GREENTREE RD OPP GREEN OAK NS",,  40.401230, -80.063049,01
W08226,,"GREENTREE RD OPP GREENBRIAR",,  40.398556, -80.065674,01
W08227,,"GREENTREE RD OPP GREENRIDGE",,  40.409737, -80.048096,01
W08232,,"GREENTREE RD OPP MANSFIELD FS",,  40.422108, -80.045784,01
W08233,,"GREENTREE RD OPP MCMONAGLE",,  40.404617, -80.055595,01
W08249,,"GREENTREE RD OPP ORCHARD SPRING",,  40.398716, -80.065292,01
W08250,,"GREENTREE RD OPP ORIOLE",,  40.410439, -80.047485,01
W08252,,"GREENTREE RD OPP POCONO FS",,  40.416252, -80.045174,01
W08253,,"GREENTREE RD OPP POTOMAC",,  40.408653, -80.049995,01
W08254,,"GREENTREE RD OPP RYAN",,  40.402977, -80.060471,01
W08420,,"HECKLE RD AT BORON STATION",,  40.474705, -80.095825,01
W08450,,"HECKLE RD AT OHIO VALLEY HOSP ENT",,  40.471745, -80.091614,01
W08460,,"HECKLE RD AT PINE HOLLOW",,  40.475040, -80.096107,01
W08465,,"HECKLE RD OPP SHOP-N-SAVE DRVWY",,  40.473431, -80.094170,01
W08480,,"HECKLE RD OPP OHIO VALLEY HOSP ENT",,  40.472530, -80.093285,01
W08490,,"HECKLE RD AT SHOP-N-SAVE DRVWY FS",,  40.473511, -80.094574,01
W08500,,"HELEN ST AT CATHERINE",,  40.472595, -80.056129,01
W08510,,"HELEN ST AT CATHERINE",,  40.472805, -80.056396,01
W08520,,"HELEN ST AT ELLA",,  40.473743, -80.056938,01
W08530,,"HELEN ST AT ELLA",,  40.473984, -80.057388,01
W08540,,"HELEN ST AT ROBB (MUNSON)",,  40.470589, -80.054680,01
W08570,,"HELEN ST AT SPROUL",,  40.471478, -80.055222,01
W08580,,"HELEN ST AT SPROUL FS",,  40.471382, -80.055374,01
W08586,,"HERBST RD AT BOSTIAN",,  40.485420, -80.113243,01
W08590,,"HERBST RD AT DOWNS",,  40.492828, -80.118340,01
W08610,,"HERBST RD AT FOREST GROVE",,  40.482212, -80.112061,01
W08630,,"HERBST RD AT HERBST MANOR",,  40.491432, -80.119301,01
W08660,,"HERBST RD AT ROSE FS",,  40.487259, -80.118515,01
W08680,,"HERBST RD AT #19",,  40.484203, -80.112610,01
W08700,,"HERBST RD AT LEGION (#225)",,  40.499481, -80.116592,01
W08720,,"HERBST RD AT #235",,  40.499542, -80.115120,01
W08740,,"HERBST RD AT MARY",,  40.486393, -80.117844,01
W08760,,"HERBST RD AT VIGNE",,  40.489525, -80.119667,01
W08780,,"HERBST RD OPP AGNES",,  40.486374, -80.113937,01
W08800,,"HERBST RD OPP GRANT",,  40.486839, -80.115189,01
W08820,,"HERBST RD OPP JENNY LANE",,  40.494011, -80.117157,01
W08840,,"HERBST RD OPP NOLTE LANE",,  40.493420, -80.117622,01
W08860,,"HERBST RD OPP #180",,  40.495705, -80.117493,01
W09450,,"HWY RT 50 AT I-79 RAMP N",,  40.355423, -80.116508,02
W09620,,"HWY RT 51 AT EDGETOWN APTS",,  40.500042, -80.112099,02
W09795,,"HWY RT 51 AT RUSSELL-BURDSALL",,  40.527454, -80.184914,02
W09797,,"HWY RT 51 OPP RUSSELL-BURDSALL",,  40.527187, -80.185371,02
W09880,,"HWY RT 51 AT STANFORD COURT",,  40.499092, -80.111053,01
W10165,,"INGRAM AVE AT MAINSGATE",,  40.446114, -80.067551,01
W10166,,"INGRAM AVE AT MARCROSS",,  40.443871, -80.066376,01
W10215,,"INGRAM AVE AT WEST BUSWAY RAMP FS",,  40.443684, -80.066254,01
W10270,,"ISLAND AVE OPP ADRIAN",,  40.474461, -80.064384,01
W10280,,"ISLAND AVE AT ADRIAN",,  40.474594, -80.064217,01
W10290,,"ISLAND AVE AT BOQUET",,  40.466667, -80.060562,01
W10300,,"ISLAND AVE OPP BOUQUET",,  40.466400, -80.060371,01
W10310,,"ISLAND AVE AT BRADLEY",,  40.470592, -80.060684,01
W10320,,"ISLAND AVE AT BRADLEY",,  40.470421, -80.060303,01
W10330,,"ISLAND AVE AT CHARTIERS NS (MARY)",,  40.465988, -80.060890,01
